InterZone,InterZone_Name,CPP,Typology_Group,Typology_Name,Indicator,Type,Year,value,IndicatorFullName,High is Positive,Change,OverallZScore,CPPChangeScore,Strategic Area
S02001746,Dunfermline Headwell,Fife,40,"Other Urban, Dep - Average, HH Inc 30-40%",Attainment,Imputed,2021/22,5.52929019462443,Average Highest Attainment,Yes,-0.015759482747592424,-0.673174016237158,-0.6992859645539302,Dunfermline
S02001747,Dunfermline Central,Fife,41,"Other Urban, Dep - Average, HH Inc 40-50%",Attainment,Imputed,2021/22,6.0921431009108895,Average Highest Attainment,Yes,0.01923164827912016,-0.19726955285699221,-0.21832769458002,Dunfermline
S02001748,Dunfermline Brucefield,Fife,39,"Other Urban, Dep - Average, HH Inc 20-30%",Attainment,Imputed,2021/22,5.297536864581502,Average Highest Attainment,Yes,0.021044206646638308,-0.1726174598286065,-0.1934138118020455,Dunfermline
S02001749,Dunfermline Garvock Hill,Fife,26,"Other Urban, Dep - OP, HH Inc 70-100%",Attainment,Imputed,2021/22,6.24077340579322,Average Highest Attainment,Yes,0.018482370943160964,-0.20746026170319562,-0.22862662235570363,Dunfermline
S02001750,Dunfermline Bellyeoman and Townhill,Fife,25,"Other Urban, Dep - OP, HH Inc 50-70%",Attainment,Imputed,2021/22,5.632821791768419,Average Highest Attainment,Yes,-0.012545955648684104,-0.6294677442565216,-0.6551155594068283,Dunfermline
S02001751,Dunfermline Duloch North and Lynebank,Fife,31,"Other Urban, Dep - Child, HH Inc 80-100%",Attainment,Imputed,2021/22,5.7304720727008,Average Highest Attainment,Yes,0.029204004317084475,-0.0616383626202347,-0.08125618626205049,Dunfermline
S02001752,Dunfermline Touch and Woodmill,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Attainment,Imputed,2021/22,5.170355656792455,Average Highest Attainment,Yes,-0.028194276205251945,-0.8422961204410193,-0.8702040393173084,Dunfermline
S02001753,Dunfermline Abbeyview North,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Attainment,Imputed,2021/22,5.2094988933567565,Average Highest Attainment,Yes,0.17134228595418288,1.8715441514471696,1.872455512312499,Dunfermline
S02001754,Dunfermline Abbeyview South,Fife,29,"Other Urban, Dep - Child, HH Inc 40-60%",Attainment,Imputed,2021/22,5.178466386638334,Average Highest Attainment,Yes,-0.012302251834801825,-0.6261531977024017,-0.6517658144494165,Dunfermline
S02001755,Dunfermline Duloch South,Fife,31,"Other Urban, Dep - Child, HH Inc 80-100%",Attainment,Imputed,2021/22,5.9875710437268195,Average Highest Attainment,Yes,0.06343985754609882,0.40399378133298447,0.38932067870230647,Dunfermline
S02001756,Dunfermline Masterton,Fife,31,"Other Urban, Dep - Child, HH Inc 80-100%",Attainment,Imputed,2021/22,6.219660222101987,Average Highest Attainment,Yes,0.16603682202943792,1.7993860391483403,1.7995311261671547,Dunfermline
S02001757,Dunfermline Pitcorthie East,Fife,37,"Other Urban, Dep - Adult, HH Inc 70-100%",Attainment,Imputed,2021/22,6.172519039401263,Average Highest Attainment,Yes,0.07394773015167688,0.5469083807441082,0.5337529414270212,Dunfermline
S02001758,Dunfermline Pitcorthie West,Fife,25,"Other Urban, Dep - OP, HH Inc 50-70%",Attainment,Imputed,2021/22,5.855058918077694,Average Highest Attainment,Yes,0.027352523112867955,-0.08681983412735644,-0.10670506918582293,Dunfermline
S02001759,Rosyth North,Fife,40,"Other Urban, Dep - Average, HH Inc 30-40%",Attainment,Imputed,2021/22,5.164601846742844,Average Highest Attainment,Yes,-0.031835115479183496,-0.8918141442965807,-0.7281173547831911,South West Fife
S02001760,Rosyth East,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Attainment,Imputed,2021/22,5.377331642831117,Average Highest Attainment,Yes,0.10066511514541299,0.9102839675080392,1.6923808008084535,South West Fife
S02001761,Rosyth Central,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Attainment,Imputed,2021/22,5.354021760281294,Average Highest Attainment,Yes,0.08113311905965559,0.6446348203330108,1.3355726633604061,South West Fife
S02001762,Rosyth South,Fife,34,"Other Urban, Dep -Student, HH Inc 70-100%",Attainment,Imputed,2021/22,5.398770613775153,Average Highest Attainment,Yes,0.09515098546150669,0.8352878513143462,1.591649347990056,South West Fife
S02001763,North Queensferry and Inverkeithing West,Fife,36,"Other Urban, Dep - Adult, HH Inc 40-70%",Attainment,Imputed,2021/22,5.405694192475759,Average Highest Attainment,Yes,-0.0055922556609256935,-0.5348924400557377,-0.24871597194702028,South West Fife
S02001764,Inverkeithing East,Fife,41,"Other Urban, Dep - Average, HH Inc 40-50%",Attainment,Imputed,2021/22,5.168440061293876,Average Highest Attainment,Yes,-3.771475624091414e-4,-0.46396323176008775,-0.15344700921264842,South West Fife
S02001765,Dalgety Bay West and Hillend,Fife,49,"Accessible Small Town, Dep - Student & Adult, HH Inc 60-100%",Attainment,Imputed,2021/22,6.025644045909247,Average Highest Attainment,Yes,-0.02916304148686988,-0.8554720226757243,-0.679304230915323,South West Fife
S02001766,Dalgety Bay Central,Fife,46,"Accessible Small Town, Dep - OP, HH Inc 50-100%",Attainment,Imputed,2021/22,5.890014780175744,Average Highest Attainment,Yes,-0.03494423128634405,-0.9341003478681075,-0.7849143055603918,South West Fife
S02001767,Dalgety Bay East,Fife,45,"Accessible Small Town, Dep - OP, HH Inc 0-50%",Attainment,Imputed,2021/22,5.677981446068007,Average Highest Attainment,Yes,-0.06664944633756897,-1.3653139986582783,-1.3641013318196535,South West Fife
S02001768,Crossgates and Halbeath,Fife,43,"Other Urban, Dep - Average, HH Inc 60-80%",Attainment,Imputed,2021/22,5.135275253244519,Average Highest Attainment,Yes,-0.10865625022760661,-1.9366366417686915,-1.9761657698750978,Dunfermline
S02001769,Hill of Beath and Kingseat,Fife,29,"Other Urban, Dep - Child, HH Inc 40-60%",Attainment,Imputed,2021/22,5.098149840219616,Average Highest Attainment,Yes,0.04280694826950926,0.12337142563516919,0.11770268437134458,Cowdenbeath
S02001770,Cowdenbeath South,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Attainment,Imputed,2021/22,4.689609287665382,Average Highest Attainment,Yes,-0.10179835942539772,-1.8433644111667868,-1.6469514683266466,Cowdenbeath
S02001771,Cowdenbeath North,Fife,41,"Other Urban, Dep - Average, HH Inc 40-50%",Attainment,Imputed,2021/22,5.60962180719982,Average Highest Attainment,Yes,0.06848762636153749,0.4726470554310572,0.43109031834955464,Cowdenbeath
S02001772,Kelty West,Fife,47,"Accessible Small Town, Dep - Child, HH Inc 0-100%",Attainment,Imputed,2021/22,5.244110174750327,Average Highest Attainment,Yes,0.09128924531011862,0.782765417185053,0.7093440851528048,Cowdenbeath
S02001773,Kelty East,Fife,50,"Accessible Small Town, Dep - Average, HH Inc 0 -50%",Attainment,Imputed,2021/22,5.04937684430302,Average Highest Attainment,Yes,-0.09933768496652062,-1.8098974747304883,-1.616923252409035,Cowdenbeath
S02001774,Lochore and Crosshill,Fife,50,"Accessible Small Town, Dep - Average, HH Inc 0 -50%",Attainment,Imputed,2021/22,5.272028827232902,Average Highest Attainment,Yes,0.07111967477188874,0.5084448004471466,0.46320985276683846,Cowdenbeath
S02001775,Ballingry,Fife,47,"Accessible Small Town, Dep - Child, HH Inc 0-100%",Attainment,Imputed,2021/22,4.957142241506386,Average Highest Attainment,Yes,0.035686233077959706,0.0265245949474056,0.030806844700930078,Cowdenbeath
S02001776,Cardenden,Fife,50,"Accessible Small Town, Dep - Average, HH Inc 0 -50%",Attainment,Imputed,2021/22,5.5393659979228005,Average Highest Attainment,Yes,0.1365353033917187,1.398144239177213,1.2614928655790867,Cowdenbeath
S02001777,Lochgelly East,Fife,41,"Other Urban, Dep - Average, HH Inc 40-50%",Attainment,Imputed,2021/22,5.611187507333327,Average Highest Attainment,Yes,0.10506599806859751,0.9701391297878231,0.8774651890975913,Cowdenbeath
S02001778,Lochgelly West and Lumphinnans,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Attainment,Imputed,2021/22,5.133852457899115,Average Highest Attainment,Yes,-0.01823744921588244,-0.706876136396273,-0.6272371192824688,Cowdenbeath
S02001779,Aberdour and Auchtertool,Fife,60,"Accessible Rural, Dep - not OP or Child, HH Inc 60-80%",Attainment,Imputed,2021/22,6.052068019246378,Average Highest Attainment,Yes,-0.0016358780129959172,-0.48108286813793055,-0.1764413445407467,South West Fife
S02001780,Burntisland West,Fife,47,"Accessible Small Town, Dep - Child, HH Inc 0-100%",Attainment,Imputed,2021/22,5.711653263274337,Average Highest Attainment,Yes,0.11369738814324282,1.0875322217276948,1.6186586460686976,Kirkcaldy
S02001781,Burntisland East,Fife,45,"Accessible Small Town, Dep - OP, HH Inc 0-50%",Attainment,Imputed,2021/22,5.611027087868518,Average Highest Attainment,Yes,-0.03222831717732877,-0.8971619692357957,-0.6996050877852363,Kirkcaldy
S02001782,Kinghorn,Fife,54,"Accessible Rural, Dep -OP, HH Inc 0-40%",Attainment,Imputed,2021/22,5.790418981548505,Average Highest Attainment,Yes,0.015411382749769054,-0.24922790239784134,0.057227907402661544,Kirkcaldy
S02001783,Kirkcaldy Linktown & Seafield,Fife,29,"Other Urban, Dep - Child, HH Inc 40-60%",Attainment,Imputed,2021/22,5.364668968339643,Average Highest Attainment,Yes,0.02008307552755606,-0.18568953198070773,0.13144523545092412,Kirkcaldy
S02001784,Kirkcaldy Central,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Attainment,Imputed,2021/22,5.858472204386236,Average Highest Attainment,Yes,0.03034771861743213,-0.04608302832847806,0.29451554416684483,Kirkcaldy
S02001785,Kirkcaldy Bennochy East,Fife,23,"Other Urban, Dep - OP, HH Inc 0-30%",Attainment,Imputed,2021/22,5.988617878474866,Average Highest Attainment,Yes,0.10467342445901329,0.9647998473032482,1.475298518400943,Kirkcaldy
S02001786,Kirkcaldy Bennochy West,Fife,41,"Other Urban, Dep - Average, HH Inc 40-50%",Attainment,Imputed,2021/22,5.500493974310452,Average Highest Attainment,Yes,0.10176226506381414,0.925205992828275,1.4290500851003642,Kirkcaldy
S02001787,Kirkcaldy Raith,Fife,26,"Other Urban, Dep - OP, HH Inc 70-100%",Attainment,Imputed,2021/22,6.15547584722576,Average Highest Attainment,Yes,0.03680765532053032,0.041776741274591356,0.3971419933512798,Kirkcaldy
S02001788,Kirkcaldy Newliston and Redcraigs,Fife,24,"Other Urban, Dep - OP, HH Inc 30-50%",Attainment,Imputed,2021/22,5.38566628403667,Average Highest Attainment,Yes,-0.02147314630759345,-0.7508839361703338,-0.5287419590175132,Kirkcaldy
S02001789,Kirkcaldy Templehall West,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Attainment,Imputed,2021/22,4.973625887988784,Average Highest Attainment,Yes,-0.026108698750410997,-0.8139307721267238,-0.6023851399153133,Kirkcaldy
S02001790,Kirkcaldy Templehall East,Fife,28,"Other Urban, Dep - Child, HH Inc 20-40%",Attainment,Imputed,2021/22,4.75694503330043,Average Highest Attainment,Yes,-0.028937004575146363,-0.8523977586544851,-0.6473173114427893,Kirkcaldy
S02001791,Kirkcaldy Dunnikier,Fife,26,"Other Urban, Dep - OP, HH Inc 70-100%",Attainment,Imputed,2021/22,5.751984298783143,Average Highest Attainment,Yes,0.004798078615794177,-0.39357644616780085,-0.11138144086880733,Kirkcaldy
S02001792,Kirkcaldy Chapel,Fife,30,"Other Urban, Dep - Child, HH Inc 60-80%",Attainment,Imputed,2021/22,5.7649690182171485,Average Highest Attainment,Yes,0.07273308252074684,0.5303883023118775,0.9678749894228824,Kirkcaldy
S02001793,Kirkcaldy Hayfield and Smeaton,Fife,28,"Other Urban, Dep - Child, HH Inc 20-40%",Attainment,Imputed,2021/22,4.743253588947489,Average Highest Attainment,Yes,0.03907161752916832,0.07256825010556693,0.43310866194864206,Kirkcaldy
S02001794,Kirkcaldy Pathhead,Fife,23,"Other Urban, Dep - OP, HH Inc 0-30%",Attainment,Imputed,2021/22,5.6005351406821795,Average Highest Attainment,Yes,-0.05706222401420946,-1.234920903001507,-1.0941315042474615,Kirkcaldy
S02001795,Kirkcaldy Gallatown and Sinclairtown,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Attainment,Imputed,2021/22,4.61053166190647,Average Highest Attainment,Yes,-0.10317579391203602,-1.8620985075212173,-1.8267194776810858,Kirkcaldy
S02001796,Dysart,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Attainment,Imputed,2021/22,4.89884399983465,Average Highest Attainment,Yes,-0.06964566663695049,-1.4060647424012387,-1.2940396603550333,Kirkcaldy
S02001797,Wemyss,Fife,59,"Accessible Rural, Dep - not OP or Child, HH Inc 0-60%",Attainment,Imputed,2021/22,4.756822076645139,Average Highest Attainment,Yes,-0.13467011247237892,-2.2904438148661495,-1.8031484088168694,Levenmouth
S02001798,Thornton and Kinglassie,Fife,57,"Accessible Rural, Dep -Child, HH Inc 0-90%",Attainment,Imputed,2021/22,5.012791112276708,Average Highest Attainment,Yes,-0.014085631217402916,-0.6504084356206075,-1.0731578720698371,Glenrothes
S02001799,Leslie and Newcastle,Fife,40,"Other Urban, Dep - Average, HH Inc 30-40%",Attainment,Imputed,2021/22,5.621302680305899,Average Highest Attainment,Yes,0.12929326955493448,1.2996473879538357,0.9458027993051137,Glenrothes
S02001800,Glenrothes Macedonia and Tanshall,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Attainment,Imputed,2021/22,5.379111412867588,Average Highest Attainment,Yes,0.17426212552724252,1.911256062562941,1.5790225489039404,Glenrothes
S02001801,Glenrothes South Parks,Fife,24,"Other Urban, Dep - OP, HH Inc 30-50%",Attainment,Imputed,2021/22,5.643853416531006,Average Highest Attainment,Yes,0.05430924434049622,0.2798108969721756,-0.11006941811215558,Glenrothes
S02001802,Glenrothes Caskieberran and Rimbleton,Fife,39,"Other Urban, Dep - Average, HH Inc 20-30%",Attainment,Imputed,2021/22,5.457560358851304,Average Highest Attainment,Yes,0.10183596372970882,0.9262083475111706,0.5591683621289831,Glenrothes
S02001803,Glenrothes Auchmuty,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Attainment,Imputed,2021/22,5.236345978134852,Average Highest Attainment,Yes,0.1295138635358406,1.3026476242145009,0.9489090483375198,Glenrothes
S02001804,Glenrothes Stenton and Finglassie,Fife,36,"Other Urban, Dep - Adult, HH Inc 40-70%",Attainment,Imputed,2021/22,5.552186676039773,Average Highest Attainment,Yes,-0.010661675701725049,-0.6038401863381743,-1.02494414264763,Glenrothes
S02001805,Glenrothes Pitteuchar,Fife,33,"Other Urban, Dep -Student, HH Inc 30-70%",Attainment,Imputed,2021/22,5.380357866969209,Average Highest Attainment,Yes,-0.00913453204842296,-0.5830699380065519,-1.0034399815824502,Glenrothes
S02001806,Glenrothes Woodside,Fife,39,"Other Urban, Dep - Average, HH Inc 20-30%",Attainment,Imputed,2021/22,5.712810917076598,Average Highest Attainment,Yes,0.1301160374771424,1.3108376214505997,0.9573884375521546,Glenrothes
S02001807,Glenrothes Balgeddie and Town Park,Fife,26,"Other Urban, Dep - OP, HH Inc 70-100%",Attainment,Imputed,2021/22,5.759625841748785,Average Highest Attainment,Yes,-0.029654971614284653,-0.8621626250209055,-1.292394355061609,Glenrothes
S02001808,Glenrothes Collydean,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Attainment,Imputed,2021/22,5.136734917300468,Average Highest Attainment,Yes,0.12039072700701103,1.1785664280170387,0.8204434669160391,Glenrothes
S02001809,Glenrothes Cadham and Pitcoudie,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Attainment,Imputed,2021/22,5.182827174711659,Average Highest Attainment,Yes,0.007973834361286514,-0.35038389166788414,-0.7625320185096867,Glenrothes
S02001810,Glenrothes Balfarg Pitcairn and Coul,Fife,35,"Other Urban, Dep - Adult, HH Inc 0-40%",Attainment,Imputed,2021/22,5.817596944645111,Average Highest Attainment,Yes,0.09754329467833678,0.8678249714550412,0.49872202069894284,Glenrothes
S02001811,Markinch and Star,Fife,43,"Other Urban, Dep - Average, HH Inc 60-80%",Attainment,Imputed,2021/22,5.774256340736147,Average Highest Attainment,Yes,-0.011938174245597954,-0.621201481520763,-1.0429188958593245,Glenrothes
S02001812,Windygates and Coaltown,Fife,36,"Other Urban, Dep - Adult, HH Inc 40-70%",Attainment,Imputed,2021/22,5.312658051380597,Average Highest Attainment,Yes,-0.0658258131311309,-1.354111996675754,-0.5639141937572952,Levenmouth
S02001813,"Buckhaven, Denbeath and Muiredge",Fife,39,"Other Urban, Dep - Average, HH Inc 20-30%",Attainment,Imputed,2021/22,4.797045452105951,Average Highest Attainment,Yes,-0.033600873251224184,-0.9158297156801082,0.0161519621849959,Levenmouth
S02001814,Methil Methilhill,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Attainment,Imputed,2021/22,4.881670510701901,Average Highest Attainment,Yes,0.029345313424699704,-0.05971645746721131,1.1492169941882378,Levenmouth
S02001815,Methil West,Fife,27,"Other Urban, Dep - Child, HH Inc 0-20%",Attainment,Imputed,2021/22,4.248327082894272,Average Highest Attainment,Yes,-0.07458077349702286,-1.4731857331509675,-0.7215081636388855,Levenmouth
S02001816,Methil East,Fife,28,"Other Urban, Dep - Child, HH Inc 20-40%",Attainment,Imputed,2021/22,4.555358447686779,Average Highest Attainment,Yes,-0.01746017143639511,-0.6963046014475498,0.30669322900599605,Levenmouth
S02001817,Leven East,Fife,23,"Other Urban, Dep - OP, HH Inc 0-30%",Attainment,Imputed,2021/22,5.623551111705351,Average Highest Attainment,Yes,0.03284635280379211,-0.012099812389124599,1.21223757582473,Levenmouth
S02001818,Leven West,Fife,28,"Other Urban, Dep - Child, HH Inc 20-40%",Attainment,Imputed,2021/22,5.0161138241678644,Average Highest Attainment,Yes,-0.018113258018168765,-0.7051870470879181,0.2949373211781229,Levenmouth
S02001819,Leven North,Fife,41,"Other Urban, Dep - Average, HH Inc 40-50%",Attainment,Imputed,2021/22,5.231317083293779,Average Highest Attainment,Yes,-0.009167180979139933,-0.5835139868668456,0.45597149341031856,Levenmouth
S02001820,Largo,Fife,55,"Accessible Rural, Dep -OP, HH Inc 40-70%",Attainment,Imputed,2021/22,5.872618651808352,Average Highest Attainment,Yes,0.020068267670116935,-0.18589092945605648,0.9822252080308027,Levenmouth
S02001821,Kennoway and Bonnybank,Fife,38,"Other Urban, Dep - Average, HH Inc 0-20%",Attainment,Imputed,2021/22,4.607623260751736,Average Highest Attainment,Yes,-0.10832170710346611,-1.9320866154820286,-1.3288630176101528,Levenmouth
S02001822,Kettle and Ladybank,Fife,55,"Accessible Rural, Dep -OP, HH Inc 40-70%",Attainment,Imputed,2021/22,5.8476837672003645,Average Highest Attainment,Yes,0.08949627557122541,0.7583797435469691,0.7061351039845499,North East Fife
S02001823,Falkland and Freuchie,Fife,55,"Accessible Rural, Dep -OP, HH Inc 40-70%",Attainment,Imputed,2021/22,5.442794106914337,Average Highest Attainment,Yes,-0.06227256077024235,-1.3057852176193114,-0.9001655570508144,North East Fife
S02001824,Auchtermuchty and Gateside,Fife,59,"Accessible Rural, Dep - not OP or Child, HH Inc 0-60%",Attainment,Imputed,2021/22,5.635375418790191,Average Highest Attainment,Yes,0.05233078910146549,0.252902487577412,0.3127806649364808,North East Fife
S02001825,Newburgh,Fife,55,"Accessible Rural, Dep -OP, HH Inc 40-70%",Attainment,Imputed,2021/22,5.966136599702487,Average Highest Attainment,Yes,0.17041399016766023,1.8589186633540333,1.5625571572793624,North East Fife
S02001826,Cupar West and Springfield,Fife,49,"Accessible Small Town, Dep - Student & Adult, HH Inc 60-100%",Attainment,Imputed,2021/22,5.87093493566983,Average Highest Attainment,Yes,0.021911926158448836,-0.16081585249223782,-0.00916843101215362,North East Fife
S02001827,Cupar Central,Fife,50,"Accessible Small Town, Dep - Average, HH Inc 0 -50%",Attainment,Imputed,2021/22,5.632780871287749,Average Highest Attainment,Yes,0.10770837257327215,1.0060773170883883,0.8988894543401688,North East Fife
S02001828,Cupar East,Fife,46,"Accessible Small Town, Dep - OP, HH Inc 50-100%",Attainment,Imputed,2021/22,6.108013834053491,Average Highest Attainment,Yes,0.10229361288211836,0.932432704023899,0.8415803763969288,North East Fife
