CPP,Indicator,Type,Year,value,IndicatorFullName,FG
Aberdeen City,Child Poverty,Imputed,2012/13,11.01868991005634,Child Poverty (%),1
Aberdeenshire,Child Poverty,Imputed,2012/13,8.585127969590868,Child Poverty (%),1
Angus,Child Poverty,Imputed,2012/13,13.624915777154948,Child Poverty (%),2
Argyll and Bute,Child Poverty,Imputed,2012/13,13.487027102313537,Child Poverty (%),2
Clackmannanshire,Child Poverty,Imputed,2012/13,17.37233865951115,Child Poverty (%),3
Dumfries and Galloway,Child Poverty,Imputed,2012/13,16.44309688391859,Child Poverty (%),3
Dundee City,Child Poverty,Imputed,2012/13,16.92181931804048,Child Poverty (%),4
East Ayrshire,Child Poverty,Imputed,2012/13,18.401571883460846,Child Poverty (%),4
East Dunbartonshire,Child Poverty,Imputed,2012/13,8.175218192711126,Child Poverty (%),1
East Lothian,Child Poverty,Imputed,2012/13,13.39509094132957,Child Poverty (%),2
East Renfrewshire,Child Poverty,Imputed,2012/13,9.484891135655072,Child Poverty (%),1
"Edinburgh, City of",Child Poverty,Imputed,2012/13,10.701341581579896,Child Poverty (%),1
Eilean Siar,Child Poverty,Imputed,2012/13,10.539700990657856,Child Poverty (%),4
Falkirk,Child Poverty,Imputed,2012/13,15.14452601618139,Child Poverty (%),3
Fife,Child Poverty,Imputed,2012/13,16.510858194822433,Child Poverty (%),3
Glasgow City,Child Poverty,Imputed,2012/13,22.373484691051747,Child Poverty (%),4
Highland,Child Poverty,Imputed,2012/13,13.760692059160707,Child Poverty (%),2
Inverclyde,Child Poverty,Imputed,2012/13,13.06759177212999,Child Poverty (%),4
Midlothian,Child Poverty,Imputed,2012/13,13.06098572087642,Child Poverty (%),2
Moray,Child Poverty,Imputed,2012/13,13.815826977191357,Child Poverty (%),2
North Ayrshire,Child Poverty,Imputed,2012/13,18.02947601653143,Child Poverty (%),4
North Lanarkshire,Child Poverty,Imputed,2012/13,17.57674270842474,Child Poverty (%),4
Orkney Islands,Child Poverty,Imputed,2012/13,12.518391234283884,Child Poverty (%),1
Perth and Kinross,Child Poverty,Imputed,2012/13,11.95585504570228,Child Poverty (%),1
Renfrewshire,Child Poverty,Imputed,2012/13,12.295157707046211,Child Poverty (%),3
Scotland,Child Poverty,Imputed,2012/13,14.665248992773938,Child Poverty (%),NA
Scottish Borders,Child Poverty,Imputed,2012/13,13.291573240948033,Child Poverty (%),2
Shetland Islands,Child Poverty,Imputed,2012/13,7.211136470876212,Child Poverty (%),1
South Ayrshire,Child Poverty,Imputed,2012/13,15.54493219212985,Child Poverty (%),3
South Lanarkshire,Child Poverty,Imputed,2012/13,14.33209511330691,Child Poverty (%),3
Stirling,Child Poverty,Imputed,2012/13,12.534909738400737,Child Poverty (%),2
West Dunbartonshire,Child Poverty,Imputed,2012/13,16.39844503606701,Child Poverty (%),4
West Lothian,Child Poverty,Imputed,2012/13,13.602736414322829,Child Poverty (%),3
Aberdeen City,Child Poverty,Imputed,2013/14,10.461158069430825,Child Poverty (%),1
Aberdeenshire,Child Poverty,Imputed,2013/14,8.140123048051615,Child Poverty (%),1
Angus,Child Poverty,Imputed,2013/14,13.357641856423207,Child Poverty (%),2
Argyll and Bute,Child Poverty,Imputed,2013/14,13.154232421989608,Child Poverty (%),2
Clackmannanshire,Child Poverty,Imputed,2013/14,17.039536442301518,Child Poverty (%),3
Dumfries and Galloway,Child Poverty,Imputed,2013/14,16.257706102764992,Child Poverty (%),3
Dundee City,Child Poverty,Imputed,2013/14,16.583702270447777,Child Poverty (%),4
East Ayrshire,Child Poverty,Imputed,2013/14,18.101757848502046,Child Poverty (%),4
East Dunbartonshire,Child Poverty,Imputed,2013/14,8.220161336424022,Child Poverty (%),1
East Lothian,Child Poverty,Imputed,2013/14,13.035429370323302,Child Poverty (%),2
East Renfrewshire,Child Poverty,Imputed,2013/14,9.036097657653391,Child Poverty (%),1
"Edinburgh, City of",Child Poverty,Imputed,2013/14,10.357351603894552,Child Poverty (%),1
Eilean Siar,Child Poverty,Imputed,2013/14,10.274246728540628,Child Poverty (%),4
Falkirk,Child Poverty,Imputed,2013/14,15.047166282110943,Child Poverty (%),3
Fife,Child Poverty,Imputed,2013/14,16.2992465684246,Child Poverty (%),3
Glasgow City,Child Poverty,Imputed,2013/14,21.71775057029164,Child Poverty (%),4
Highland,Child Poverty,Imputed,2013/14,13.447850382787918,Child Poverty (%),2
Inverclyde,Child Poverty,Imputed,2013/14,13.263064895397967,Child Poverty (%),4
Midlothian,Child Poverty,Imputed,2013/14,12.972520190894796,Child Poverty (%),2
Moray,Child Poverty,Imputed,2013/14,13.25341239826102,Child Poverty (%),2
North Ayrshire,Child Poverty,Imputed,2013/14,18.14251010227589,Child Poverty (%),4
North Lanarkshire,Child Poverty,Imputed,2013/14,17.279237155336624,Child Poverty (%),4
Orkney Islands,Child Poverty,Imputed,2013/14,12.124713093622848,Child Poverty (%),1
Perth and Kinross,Child Poverty,Imputed,2013/14,11.937797325391529,Child Poverty (%),1
Renfrewshire,Child Poverty,Imputed,2013/14,12.091641293267337,Child Poverty (%),3
Scotland,Child Poverty,Imputed,2013/14,14.368839032884289,Child Poverty (%),NA
Scottish Borders,Child Poverty,Imputed,2013/14,13.101598181031225,Child Poverty (%),2
Shetland Islands,Child Poverty,Imputed,2013/14,7.031597774256333,Child Poverty (%),1
South Ayrshire,Child Poverty,Imputed,2013/14,15.394301117753184,Child Poverty (%),3
South Lanarkshire,Child Poverty,Imputed,2013/14,14.219252616078816,Child Poverty (%),3
Stirling,Child Poverty,Imputed,2013/14,12.27142907936233,Child Poverty (%),2
West Dunbartonshire,Child Poverty,Imputed,2013/14,16.317994724580796,Child Poverty (%),4
West Lothian,Child Poverty,Imputed,2013/14,13.381302314585357,Child Poverty (%),3
Aberdeen City,Child Poverty,Raw data,2014/15,9.9,Child Poverty (%),1
Aberdeenshire,Child Poverty,Raw data,2014/15,7.6,Child Poverty (%),1
Angus,Child Poverty,Raw data,2014/15,13.1,Child Poverty (%),2
Argyll and Bute,Child Poverty,Raw data,2014/15,12.7,Child Poverty (%),2
Clackmannanshire,Child Poverty,Raw data,2014/15,16.6,Child Poverty (%),3
Dumfries and Galloway,Child Poverty,Raw data,2014/15,16.1,Child Poverty (%),3
Dundee City,Child Poverty,Raw data,2014/15,16.400000000000002,Child Poverty (%),4
East Ayrshire,Child Poverty,Raw data,2014/15,17.7,Child Poverty (%),4
East Dunbartonshire,Child Poverty,Raw data,2014/15,8.4,Child Poverty (%),1
East Lothian,Child Poverty,Raw data,2014/15,12.5,Child Poverty (%),2
East Renfrewshire,Child Poverty,Raw data,2014/15,8.4,Child Poverty (%),1
"Edinburgh, City of",Child Poverty,Raw data,2014/15,10,Child Poverty (%),1
Eilean Siar,Child Poverty,Raw data,2014/15,10,Child Poverty (%),4
Falkirk,Child Poverty,Raw data,2014/15,14.9,Child Poverty (%),3
Fife,Child Poverty,Raw data,2014/15,16.1,Child Poverty (%),3
Glasgow City,Child Poverty,Raw data,2014/15,21.1,Child Poverty (%),4
Highland,Child Poverty,Raw data,2014/15,13.2,Child Poverty (%),2
Inverclyde,Child Poverty,Raw data,2014/15,13.7,Child Poverty (%),4
Midlothian,Child Poverty,Raw data,2014/15,12.8,Child Poverty (%),2
Moray,Child Poverty,Raw data,2014/15,12.5,Child Poverty (%),2
North Ayrshire,Child Poverty,Raw data,2014/15,18.4,Child Poverty (%),4
North Lanarkshire,Child Poverty,Raw data,2014/15,17,Child Poverty (%),4
Orkney Islands,Child Poverty,Raw data,2014/15,11.6,Child Poverty (%),1
Perth and Kinross,Child Poverty,Raw data,2014/15,11.9,Child Poverty (%),1
Renfrewshire,Child Poverty,Raw data,2014/15,11.8,Child Poverty (%),3
Scotland,Child Poverty,Raw data,2014/15,14.060544010382984,Child Poverty (%),NA
Scottish Borders,Child Poverty,Raw data,2014/15,12.9,Child Poverty (%),2
Shetland Islands,Child Poverty,Raw data,2014/15,6.800000000000001,Child Poverty (%),1
South Ayrshire,Child Poverty,Raw data,2014/15,15.4,Child Poverty (%),3
South Lanarkshire,Child Poverty,Raw data,2014/15,14.2,Child Poverty (%),3
Stirling,Child Poverty,Raw data,2014/15,12,Child Poverty (%),2
West Dunbartonshire,Child Poverty,Raw data,2014/15,16.400000000000002,Child Poverty (%),4
West Lothian,Child Poverty,Raw data,2014/15,13.2,Child Poverty (%),3
Aberdeen City,Child Poverty,Raw data,2015/16,11.1,Child Poverty (%),1
Aberdeenshire,Child Poverty,Raw data,2015/16,8.5,Child Poverty (%),1
Angus,Child Poverty,Raw data,2015/16,13.3,Child Poverty (%),2
Argyll and Bute,Child Poverty,Raw data,2015/16,13.3,Child Poverty (%),2
Clackmannanshire,Child Poverty,Raw data,2015/16,17.200000000000003,Child Poverty (%),3
Dumfries and Galloway,Child Poverty,Raw data,2015/16,16.8,Child Poverty (%),3
Dundee City,Child Poverty,Raw data,2015/16,16.5,Child Poverty (%),4
East Ayrshire,Child Poverty,Raw data,2015/16,18.2,Child Poverty (%),4
East Dunbartonshire,Child Poverty,Raw data,2015/16,8.700000000000001,Child Poverty (%),1
East Lothian,Child Poverty,Raw data,2015/16,12.9,Child Poverty (%),2
East Renfrewshire,Child Poverty,Raw data,2015/16,8.700000000000001,Child Poverty (%),1
"Edinburgh, City of",Child Poverty,Raw data,2015/16,10.2,Child Poverty (%),1
Eilean Siar,Child Poverty,Raw data,2015/16,12,Child Poverty (%),4
Falkirk,Child Poverty,Raw data,2015/16,14.6,Child Poverty (%),3
Fife,Child Poverty,Raw data,2015/16,16.5,Child Poverty (%),3
Glasgow City,Child Poverty,Raw data,2015/16,21.9,Child Poverty (%),4
Highland,Child Poverty,Raw data,2015/16,13.900000000000002,Child Poverty (%),2
Inverclyde,Child Poverty,Raw data,2015/16,14.7,Child Poverty (%),4
Midlothian,Child Poverty,Raw data,2015/16,12.1,Child Poverty (%),2
Moray,Child Poverty,Raw data,2015/16,12.9,Child Poverty (%),2
North Ayrshire,Child Poverty,Raw data,2015/16,18.2,Child Poverty (%),4
North Lanarkshire,Child Poverty,Raw data,2015/16,17.7,Child Poverty (%),4
Orkney Islands,Child Poverty,Raw data,2015/16,11.9,Child Poverty (%),1
Perth and Kinross,Child Poverty,Raw data,2015/16,12.4,Child Poverty (%),1
Renfrewshire,Child Poverty,Raw data,2015/16,12.3,Child Poverty (%),3
Scotland,Child Poverty,Raw data,2015/16,14.425433745634155,Child Poverty (%),NA
Scottish Borders,Child Poverty,Raw data,2015/16,13.8,Child Poverty (%),2
Shetland Islands,Child Poverty,Raw data,2015/16,7.5,Child Poverty (%),1
South Ayrshire,Child Poverty,Raw data,2015/16,15.1,Child Poverty (%),3
South Lanarkshire,Child Poverty,Raw data,2015/16,14.000000000000002,Child Poverty (%),3
Stirling,Child Poverty,Raw data,2015/16,11.6,Child Poverty (%),2
West Dunbartonshire,Child Poverty,Raw data,2015/16,16.3,Child Poverty (%),4
West Lothian,Child Poverty,Raw data,2015/16,13.5,Child Poverty (%),3
Aberdeen City,Child Poverty,Raw data,2016/17,13.3,Child Poverty (%),1
Aberdeenshire,Child Poverty,Raw data,2016/17,9.7,Child Poverty (%),1
Angus,Child Poverty,Raw data,2016/17,15.7,Child Poverty (%),2
Argyll and Bute,Child Poverty,Raw data,2016/17,15,Child Poverty (%),2
Clackmannanshire,Child Poverty,Raw data,2016/17,19.2,Child Poverty (%),3
Dumfries and Galloway,Child Poverty,Raw data,2016/17,18.3,Child Poverty (%),3
Dundee City,Child Poverty,Raw data,2016/17,19.8,Child Poverty (%),4
East Ayrshire,Child Poverty,Raw data,2016/17,20.200000000000003,Child Poverty (%),4
East Dunbartonshire,Child Poverty,Raw data,2016/17,9.7,Child Poverty (%),1
East Lothian,Child Poverty,Raw data,2016/17,14.1,Child Poverty (%),2
East Renfrewshire,Child Poverty,Raw data,2016/17,9.1,Child Poverty (%),1
"Edinburgh, City of",Child Poverty,Raw data,2016/17,11.6,Child Poverty (%),1
Eilean Siar,Child Poverty,Raw data,2016/17,13.3,Child Poverty (%),4
Falkirk,Child Poverty,Raw data,2016/17,16.3,Child Poverty (%),3
Fife,Child Poverty,Raw data,2016/17,18.2,Child Poverty (%),3
Glasgow City,Child Poverty,Raw data,2016/17,24.5,Child Poverty (%),4
Highland,Child Poverty,Raw data,2016/17,15.2,Child Poverty (%),2
Inverclyde,Child Poverty,Raw data,2016/17,15.6,Child Poverty (%),4
Midlothian,Child Poverty,Raw data,2016/17,14.000000000000002,Child Poverty (%),2
Moray,Child Poverty,Raw data,2016/17,15.6,Child Poverty (%),2
North Ayrshire,Child Poverty,Raw data,2016/17,20.5,Child Poverty (%),4
North Lanarkshire,Child Poverty,Raw data,2016/17,19.2,Child Poverty (%),4
Orkney Islands,Child Poverty,Raw data,2016/17,14.000000000000002,Child Poverty (%),1
Perth and Kinross,Child Poverty,Raw data,2016/17,13.7,Child Poverty (%),1
Renfrewshire,Child Poverty,Raw data,2016/17,14.2,Child Poverty (%),3
Scotland,Child Poverty,Raw data,2016/17,16.24015469097774,Child Poverty (%),NA
Scottish Borders,Child Poverty,Raw data,2016/17,15.3,Child Poverty (%),2
Shetland Islands,Child Poverty,Raw data,2016/17,9.1,Child Poverty (%),1
South Ayrshire,Child Poverty,Raw data,2016/17,17.5,Child Poverty (%),3
South Lanarkshire,Child Poverty,Raw data,2016/17,15.7,Child Poverty (%),3
Stirling,Child Poverty,Raw data,2016/17,13,Child Poverty (%),2
West Dunbartonshire,Child Poverty,Raw data,2016/17,18.9,Child Poverty (%),4
West Lothian,Child Poverty,Raw data,2016/17,15.2,Child Poverty (%),3
Aberdeen City,Child Poverty,Raw data,2017/18,15.2,Child Poverty (%),1
Aberdeenshire,Child Poverty,Raw data,2017/18,10.4,Child Poverty (%),1
Angus,Child Poverty,Raw data,2017/18,17.5,Child Poverty (%),2
Argyll and Bute,Child Poverty,Raw data,2017/18,16.8,Child Poverty (%),2
Clackmannanshire,Child Poverty,Raw data,2017/18,21.9,Child Poverty (%),3
Dumfries and Galloway,Child Poverty,Raw data,2017/18,20.700000000000003,Child Poverty (%),3
Dundee City,Child Poverty,Raw data,2017/18,21.8,Child Poverty (%),4
East Ayrshire,Child Poverty,Raw data,2017/18,22.2,Child Poverty (%),4
East Dunbartonshire,Child Poverty,Raw data,2017/18,9.7,Child Poverty (%),1
East Lothian,Child Poverty,Raw data,2017/18,15,Child Poverty (%),2
East Renfrewshire,Child Poverty,Raw data,2017/18,9.7,Child Poverty (%),1
"Edinburgh, City of",Child Poverty,Raw data,2017/18,12.8,Child Poverty (%),1
Eilean Siar,Child Poverty,Raw data,2017/18,12.6,Child Poverty (%),4
Falkirk,Child Poverty,Raw data,2017/18,17.7,Child Poverty (%),3
Fife,Child Poverty,Raw data,2017/18,20.3,Child Poverty (%),3
Glasgow City,Child Poverty,Raw data,2017/18,28.500000000000004,Child Poverty (%),4
Highland,Child Poverty,Raw data,2017/18,15.6,Child Poverty (%),2
Inverclyde,Child Poverty,Raw data,2017/18,16.8,Child Poverty (%),4
Midlothian,Child Poverty,Raw data,2017/18,15,Child Poverty (%),2
Moray,Child Poverty,Raw data,2017/18,16,Child Poverty (%),2
North Ayrshire,Child Poverty,Raw data,2017/18,23,Child Poverty (%),4
North Lanarkshire,Child Poverty,Raw data,2017/18,21.1,Child Poverty (%),4
Orkney Islands,Child Poverty,Raw data,2017/18,13.900000000000002,Child Poverty (%),1
Perth and Kinross,Child Poverty,Raw data,2017/18,15.4,Child Poverty (%),1
Renfrewshire,Child Poverty,Raw data,2017/18,16.5,Child Poverty (%),3
Scotland,Child Poverty,Raw data,2017/18,17.98604026962421,Child Poverty (%),NA
Scottish Borders,Child Poverty,Raw data,2017/18,16.8,Child Poverty (%),2
Shetland Islands,Child Poverty,Raw data,2017/18,10.4,Child Poverty (%),1
South Ayrshire,Child Poverty,Raw data,2017/18,18.8,Child Poverty (%),3
South Lanarkshire,Child Poverty,Raw data,2017/18,17.3,Child Poverty (%),3
Stirling,Child Poverty,Raw data,2017/18,14.3,Child Poverty (%),2
West Dunbartonshire,Child Poverty,Raw data,2017/18,22.1,Child Poverty (%),4
West Lothian,Child Poverty,Raw data,2017/18,16.6,Child Poverty (%),3
Aberdeen City,Child Poverty,Raw data,2018/19,15,Child Poverty (%),1
Aberdeenshire,Child Poverty,Raw data,2018/19,10,Child Poverty (%),1
Angus,Child Poverty,Raw data,2018/19,17.5,Child Poverty (%),2
Argyll and Bute,Child Poverty,Raw data,2018/19,16.5,Child Poverty (%),2
Clackmannanshire,Child Poverty,Raw data,2018/19,20.8,Child Poverty (%),3
Dumfries and Galloway,Child Poverty,Raw data,2018/19,20,Child Poverty (%),3
Dundee City,Child Poverty,Raw data,2018/19,21.2,Child Poverty (%),4
East Ayrshire,Child Poverty,Raw data,2018/19,22.5,Child Poverty (%),4
East Dunbartonshire,Child Poverty,Raw data,2018/19,9.3,Child Poverty (%),1
East Lothian,Child Poverty,Raw data,2018/19,14.2,Child Poverty (%),2
East Renfrewshire,Child Poverty,Raw data,2018/19,9.8,Child Poverty (%),1
"Edinburgh, City of",Child Poverty,Raw data,2018/19,12.2,Child Poverty (%),1
Eilean Siar,Child Poverty,Raw data,2018/19,11.5,Child Poverty (%),4
Falkirk,Child Poverty,Raw data,2018/19,18.2,Child Poverty (%),3
Fife,Child Poverty,Raw data,2018/19,20.3,Child Poverty (%),3
Glasgow City,Child Poverty,Raw data,2018/19,28.700000000000003,Child Poverty (%),4
Highland,Child Poverty,Raw data,2018/19,15.5,Child Poverty (%),2
Inverclyde,Child Poverty,Raw data,2018/19,17.400000000000002,Child Poverty (%),4
Midlothian,Child Poverty,Raw data,2018/19,14.7,Child Poverty (%),2
Moray,Child Poverty,Raw data,2018/19,16,Child Poverty (%),2
North Ayrshire,Child Poverty,Raw data,2018/19,22.9,Child Poverty (%),4
North Lanarkshire,Child Poverty,Raw data,2018/19,21,Child Poverty (%),4
Orkney Islands,Child Poverty,Raw data,2018/19,15,Child Poverty (%),1
Perth and Kinross,Child Poverty,Raw data,2018/19,15.3,Child Poverty (%),1
Renfrewshire,Child Poverty,Raw data,2018/19,16.8,Child Poverty (%),3
Scotland,Child Poverty,Raw data,2018/19,17.88045760947778,Child Poverty (%),NA
Scottish Borders,Child Poverty,Raw data,2018/19,16.8,Child Poverty (%),2
Shetland Islands,Child Poverty,Raw data,2018/19,9.2,Child Poverty (%),1
South Ayrshire,Child Poverty,Raw data,2018/19,19.4,Child Poverty (%),3
South Lanarkshire,Child Poverty,Raw data,2018/19,16.8,Child Poverty (%),3
Stirling,Child Poverty,Raw data,2018/19,14.000000000000002,Child Poverty (%),2
West Dunbartonshire,Child Poverty,Raw data,2018/19,21.9,Child Poverty (%),4
West Lothian,Child Poverty,Raw data,2018/19,17.200000000000003,Child Poverty (%),3
Aberdeen City,Child Poverty,Raw data,2019/20,15.1,Child Poverty (%),1
Aberdeenshire,Child Poverty,Raw data,2019/20,10.8,Child Poverty (%),1
Angus,Child Poverty,Raw data,2019/20,18.1,Child Poverty (%),2
Argyll and Bute,Child Poverty,Raw data,2019/20,17.1,Child Poverty (%),2
Clackmannanshire,Child Poverty,Raw data,2019/20,22.8,Child Poverty (%),3
Dumfries and Galloway,Child Poverty,Raw data,2019/20,22.2,Child Poverty (%),3
Dundee City,Child Poverty,Raw data,2019/20,21.7,Child Poverty (%),4
East Ayrshire,Child Poverty,Raw data,2019/20,23.4,Child Poverty (%),4
East Dunbartonshire,Child Poverty,Raw data,2019/20,10.3,Child Poverty (%),1
East Lothian,Child Poverty,Raw data,2019/20,15.4,Child Poverty (%),2
East Renfrewshire,Child Poverty,Raw data,2019/20,10.5,Child Poverty (%),1
"Edinburgh, City of",Child Poverty,Raw data,2019/20,12.7,Child Poverty (%),1
Eilean Siar,Child Poverty,Raw data,2019/20,14.2,Child Poverty (%),4
Falkirk,Child Poverty,Raw data,2019/20,19.2,Child Poverty (%),3
Fife,Child Poverty,Raw data,2019/20,21.3,Child Poverty (%),3
Glasgow City,Child Poverty,Raw data,2019/20,29.5,Child Poverty (%),4
Highland,Child Poverty,Raw data,2019/20,17,Child Poverty (%),2
Inverclyde,Child Poverty,Raw data,2019/20,17.599999999999998,Child Poverty (%),4
Midlothian,Child Poverty,Raw data,2019/20,15.6,Child Poverty (%),2
Moray,Child Poverty,Raw data,2019/20,17,Child Poverty (%),2
North Ayrshire,Child Poverty,Raw data,2019/20,25.2,Child Poverty (%),4
North Lanarkshire,Child Poverty,Raw data,2019/20,22.3,Child Poverty (%),4
Orkney Islands,Child Poverty,Raw data,2019/20,14.7,Child Poverty (%),1
Perth and Kinross,Child Poverty,Raw data,2019/20,16.400000000000002,Child Poverty (%),1
